snapped_at,price,market_cap,total_volume
2021-07-29 00:00:00 UTC,1.1917020673599203,47644322.80940881,3823094.6346993
2021-07-30 00:00:00 UTC,1.1917020673599203,47644322.80940881,3823094.6346993
2021-07-31 00:00:00 UTC,1.192262757243943,47684297.776775435,5508858.013115615
2021-08-01 00:00:00 UTC,1.1906392790847034,47627714.314090475,3388248.8473445824
2021-08-02 00:00:00 UTC,1.1876934264765135,47227705.145456664,4776188.09585683
2021-08-03 00:00:00 UTC,1.191000828112592,47656855.33502401,5963482.594439183
2021-08-04 00:00:00 UTC,1.1888226514425053,47642455.15229614,6279099.1409794055
2021-08-05 00:00:00 UTC,1.1895651539939236,47717530.48125368,5404197.445484443
2021-08-06 00:00:00 UTC,1.191405128593196,47697323.320191994,12178821.79388771
2021-08-07 00:00:00 UTC,1.1829652136917748,47320737.88505565,14104976.203533184
2021-08-08 00:00:00 UTC,1.1873806232300685,47497362.21432457,13594655.108182017
2021-08-09 00:00:00 UTC,1.1787161718846664,47297848.01634695,10955076.913082574
2021-08-10 00:00:00 UTC,1.179852246081144,47316542.90575323,10363074.16461723
2021-08-11 00:00:00 UTC,1.1801507099621613,47195596.55149491,5827465.9756499
2021-08-12 00:00:00 UTC,1.177754948729312,47107398.784301825,3771948.622221461
2021-08-13 00:00:00 UTC,1.1812763969244633,47252976.22355277,9414249.754481105
2021-08-14 00:00:00 UTC,1.1904980316825764,47580069.96543158,7694538.745568901
2021-08-15 00:00:00 UTC,1.1899151246477946,47642176.383371785,3755219.2521487004
2021-08-16 00:00:00 UTC,1.1912480169158162,47647802.23036475,5718714.52074007
2021-08-17 00:00:00 UTC,1.1765721569835423,47223627.06609599,6441823.848282815
2021-08-18 00:00:00 UTC,1.1701634732981443,46881849.063515425,10132599.91578118
2021-08-19 00:00:00 UTC,1.1740697506244933,47049791.067371614,12462086.290373042
2021-08-20 00:00:00 UTC,1.1825433197534472,47418068.84970233,14189585.67907537
2021-08-21 00:00:00 UTC,1.17603170514227,47026930.8215536,11441861.896192607
2021-08-22 00:00:00 UTC,1.1748028670581816,46978877.79943487,10481202.54634112
2021-08-23 00:00:00 UTC,1.1813400616150767,47313311.02229306,7218530.88072187
2021-08-24 00:00:00 UTC,1.1775302497952742,47123562.88620984,11420655.492301438
2021-08-25 00:00:00 UTC,1.1736614126567246,47012900.28901829,7804957.904934098
2021-08-26 00:00:00 UTC,1.1836628300089393,47371932.85655706,8766913.161982538
2021-08-27 00:00:00 UTC,1.181309944823773,47289497.39162558,13455256.090390077
2021-08-28 00:00:00 UTC,1.1896836661760894,47597486.49292529,5284320.912575534
2021-08-29 00:00:00 UTC,1.1899220051755268,47599022.06663039,1691749.1868119764
2021-08-30 00:00:00 UTC,1.1894678166017674,47579879.53852915,5586842.0882786205
2021-08-31 00:00:00 UTC,1.1860924780273399,47279398.397456095,8022903.486760387
2021-09-01 00:00:00 UTC,1.19539595791123,47817234.98833161,9745868.608412106
2021-09-02 00:00:00 UTC,1.2959204591402387,51701422.770247914,3039346.5675325934
2021-09-03 00:00:00 UTC,1.1949119555059164,47752925.76983936,1091995.8672668992
2021-09-04 00:00:00 UTC,1.1965866346738485,47775889.31762071,1114273.1589110012
2021-09-05 00:00:00 UTC,1.2037531419084118,48014826.88544247,136978.70818544985
2021-09-06 00:00:00 UTC,1.1948808230403432,47727830.92880981,5637507.229607505
2021-09-07 00:00:00 UTC,1.1969223762939563,47886020.9202859,5330540.579055541
2021-09-08 00:00:00 UTC,1.1943087461557629,47768576.68116992,15164793.973264521
2021-09-09 00:00:00 UTC,1.1938391086564657,47974705.54502284,18105721.757299762
2021-09-10 00:00:00 UTC,1.1942795024641533,47809018.46629744,11240602.876551842
