snapped_at,price,market_cap,total_volume
2021-11-19 00:00:00 UTC,0.26522263435641513,0.0,3718601.0259041726
2021-11-20 00:00:00 UTC,0.26522263435641513,0.0,3718601.0259041726
2021-11-21 00:00:00 UTC,0.2788836087293571,0.0,1683182.6015287803
2021-11-22 00:00:00 UTC,0.2954584639502123,0.0,2627907.811395082
2021-11-23 00:00:00 UTC,0.2505351419754628,0.0,2299315.7333156867
2021-11-24 00:00:00 UTC,0.2193694754989943,13655292.28507273,3577951.119690923
2021-11-25 00:00:00 UTC,0.2060281855075792,12657629.670866255,2971586.4271797338
2021-11-26 00:00:00 UTC,0.21283022955316047,13198018.027724562,1139584.0523087587
2021-11-27 00:00:00 UTC,0.2054912727011964,12659459.015191045,1320215.3518407382
2021-11-28 00:00:00 UTC,0.20388300505270146,12513595.405465357,410387.03289253527
2021-11-29 00:00:00 UTC,0.20371557547342334,12381182.10431117,249880.92850592124
2021-11-30 00:00:00 UTC,0.2273985911263535,14410996.081069997,789991.7548500324
2021-12-01 00:00:00 UTC,0.23329206073267378,14914594.093247855,396513.86596493685
2021-12-02 00:00:00 UTC,0.22605351416693767,14244283.266416634,1267342.9041712699
2021-12-03 00:00:00 UTC,0.21830577487183908,13636185.543625427,1455362.0116240068
2021-12-04 00:00:00 UTC,0.22941333802862499,14594915.029660638,1373500.7673401497
2021-12-05 00:00:00 UTC,0.20122876832341582,12262534.640157688,834668.3769373264
2021-12-06 00:00:00 UTC,0.20614100695068555,12662371.3753305,411837.8817047847
2021-12-07 00:00:00 UTC,0.20590285789464535,12622154.99740969,689889.4803189643
2021-12-08 00:00:00 UTC,0.2077398383235048,12798800.100235706,222862.77672897486
2021-12-09 00:00:00 UTC,0.19551115986019632,11845334.623866782,835159.2925819056
2021-12-10 00:00:00 UTC,0.18237167671687718,10834857.473516883,615010.307682701
2021-12-11 00:00:00 UTC,0.16906835256848446,9846141.213639626,350858.07193065697
2021-12-12 00:00:00 UTC,0.17001711978752065,9886059.713726245,244226.2681237922
2021-12-13 00:00:00 UTC,0.1715779147534291,9934326.88178519,40613.41089956178
2021-12-14 00:00:00 UTC,0.17844801118339973,10569461.428990481,1444247.5669387388
2021-12-15 00:00:00 UTC,0.1798692719852158,10688924.416535785,122355.9144285637
2021-12-16 00:00:00 UTC,0.18347204632797154,10946272.560642,432914.168965867
2021-12-17 00:00:00 UTC,0.17309835321352435,10109254.047246495,262594.5410010792
2021-12-18 00:00:00 UTC,0.17153630308006132,9975265.467640633,125674.3901954841
2021-12-19 00:00:00 UTC,0.17018296197528673,9890167.094464116,179386.92996683094
2021-12-20 00:00:00 UTC,0.16956756572098722,9850707.143591853,5351.594595895384
2021-12-21 00:00:00 UTC,0.17018804954501165,9857147.63667936,341615.08504878543
2021-12-22 00:00:00 UTC,0.17724350653780332,12826761.827090934,462367.33136724745
2021-12-23 00:00:00 UTC,0.17549164641934742,12471202.316072607,186331.89821721998
2021-12-24 00:00:00 UTC,0.17591568062666013,12481473.84740108,242717.70073659703
2021-12-25 00:00:00 UTC,0.17568552670791956,12527693.031243011,119992.57759912971
2021-12-26 00:00:00 UTC,0.17419599353307427,12325143.748520728,29196.314530011485
2021-12-27 00:00:00 UTC,0.17172284801923432,12114988.008276068,65350.04162105733
2021-12-28 00:00:00 UTC,0.17137847315826446,12072583.975241786,29895.9256354405
2021-12-29 00:00:00 UTC,0.1606143821368267,11156688.954264248,235013.23714921254
2021-12-30 00:00:00 UTC,0.16683546325342308,11763593.899377977,232954.47853724365
2021-12-31 00:00:00 UTC,0.16772529032520228,11795064.656183235,94939.88963403339
2022-01-01 00:00:00 UTC,0.16562275437183568,11628565.818950286,178832.501520754
2022-01-02 00:00:00 UTC,0.16573651908047463,11663019.586702647,9206.761427293957
2022-01-03 00:00:00 UTC,0.15915948815640973,11027933.889861645,119088.77595103382
2022-01-04 00:00:00 UTC,0.16067838286610608,11146949.69416104,112853.2168763996
2022-01-05 00:00:00 UTC,0.1577248502297407,10908483.79851709,155823.12550211741
2022-01-06 00:00:00 UTC,0.15178631801123132,10346598.754077233,176064.4095232208
2022-01-07 00:00:00 UTC,0.14617927689019297,9900263.590872338,144928.1480204366
2022-01-08 00:00:00 UTC,0.14285352190485806,9647839.431335898,258288.56311602175
2022-01-09 00:00:00 UTC,0.13985148474326403,9505236.762903376,145023.57975194894
2022-01-10 00:00:00 UTC,0.1417501127310616,9640581.93741576,61446.776619774915
2022-01-11 00:00:00 UTC,0.1388310026901287,9386669.365986051,141241.8865921874
2022-01-12 00:00:00 UTC,0.14200630050990987,9705675.657281047,89562.74438756712
2022-01-13 00:00:00 UTC,0.1430131894219111,9742875.01074045,82286.48571716507
2022-01-14 00:00:00 UTC,0.1409481193139736,9619940.592521863,43656.656198441924
2022-01-15 00:00:00 UTC,0.142219872222455,9712267.288135197,35980.65483156097
2022-01-16 00:00:00 UTC,0.14216581145785723,9688568.730136259,6370.087629334822
2022-01-17 00:00:00 UTC,0.1427247490073818,9741705.407044694,19272.614074651065
2022-01-18 00:00:00 UTC,0.1380639247326552,9344534.384587824,193056.8275144875
2022-01-19 00:00:00 UTC,0.13759387178418922,9327745.556007704,62446.16170317209
2022-01-20 00:00:00 UTC,0.13700043616379695,9321303.026958555,31553.366441290927
2022-01-21 00:00:00 UTC,0.1348784957919908,9136820.249074098,100292.29066281799
2022-01-22 00:00:00 UTC,0.13060549142313987,8716965.481358465,344328.9089897157
2022-01-23 00:00:00 UTC,0.11474934328246962,7587844.111045653,270421.4495825936
