snapped_at,price,market_cap,total_volume
2020-07-12 00:00:00 UTC,1789.2548493161278,87406425.65958259,49719.176433088585
2020-07-13 00:00:00 UTC,1794.7473898539718,87566068.54982519,68657.50584195655
2020-07-14 00:00:00 UTC,1800.96213210301,88020168.05023204,393619.072477543
2020-07-15 00:00:00 UTC,1795.550487618318,87648664.85052717,51307.58417376163
2020-07-16 00:00:00 UTC,1796.9224535232815,87818337.15158802,47042.16208440457
2020-07-17 00:00:00 UTC,1794.9012906273506,87701082.05195494,13144.521755948866
2020-07-18 00:00:00 UTC,1801.7586098711145,87310323.62711714,9150.576721117632
2020-07-19 00:00:00 UTC,1800.3872365209168,87262774.89567515,22922.798105525602
2020-07-20 00:00:00 UTC,1805.2930240707385,87528231.52141999,18244.465861282264
2020-07-21 00:00:00 UTC,1801.0481740864536,87256396.07273325,53791.36111852507
2020-07-22 00:00:00 UTC,1827.9327007048514,88539955.51985763,649595.1624032522
2020-07-23 00:00:00 UTC,1850.3961490055522,89629359.97240648,803558.7582502556
2020-07-24 00:00:00 UTC,1862.20795414337,90230192.10192233,683419.7176658976
2020-07-25 00:00:00 UTC,1879.3777044653698,91057225.48582685,288033.6358930291
2020-07-26 00:00:00 UTC,1887.4027170395525,91357518.99977906,108793.32105127705
2020-07-27 00:00:00 UTC,1896.4647511322644,91977620.91886328,234288.5675490024
2020-07-28 00:00:00 UTC,1923.9421114855813,93517263.86484966,1372474.9565076313
2020-07-29 00:00:00 UTC,1926.4522483224168,93392537.96971758,418329.6173993056
2020-07-30 00:00:00 UTC,1942.8482408976524,94145833.25256467,305387.30766664847
2020-07-31 00:00:00 UTC,1941.9783963756702,94193264.86566347,116354.35064236746
2020-08-01 00:00:00 UTC,1953.0040198884753,94737816.08251278,264375.42822906846
2020-08-02 00:00:00 UTC,1966.689703791769,95214492.31838474,245968.8507220108
2020-08-03 00:00:00 UTC,1937.4955370065122,94079709.988626,158915.3557917974
2020-08-04 00:00:00 UTC,1960.150978842389,94951405.99187471,142543.137548353
2020-08-05 00:00:00 UTC,1989.0596440748593,96300500.268861,6642838.789887778
2020-08-06 00:00:00 UTC,2003.5481318552575,97005031.48446788,2036454.0393627142
2020-08-07 00:00:00 UTC,2012.0900662593692,97515744.71493377,1251008.4740308067
2020-08-08 00:00:00 UTC,1990.5650785786152,96425662.97583573,315611.7162953914
2020-08-09 00:00:00 UTC,1994.0042984629386,96633697.17321138,90166.640960633
2020-08-10 00:00:00 UTC,1997.4377829373104,96661050.10752168,35819.8045061362
2020-08-11 00:00:00 UTC,2014.1799560134714,97636567.79847866,667430.9143332823
2020-08-12 00:00:00 UTC,1933.8280002609788,93794888.09325077,432584.37700359814
2020-08-13 00:00:00 UTC,1915.6022910400814,92836590.3032283,11258.439709917691
2020-08-14 00:00:00 UTC,1948.1405991466463,94281283.77792591,96497.07791216885
2020-08-15 00:00:00 UTC,1950.2579046171331,94491423.06748627,68932.95976923387
2020-08-16 00:00:00 UTC,1942.6496002749518,94105035.89212413,81891.25735477125
2020-08-17 00:00:00 UTC,1937.3245263564977,93911857.72376724,59788.18151246242
2020-08-18 00:00:00 UTC,1973.6088613131594,95727940.55685708,247741.47312074492
2020-08-19 00:00:00 UTC,1990.1237328450343,96637753.15343158,135641.94071037348
2020-08-20 00:00:00 UTC,1945.6069645072969,94302600.03570306,235874.30055350062
2020-08-21 00:00:00 UTC,1954.4737150639728,94893689.74488339,174168.0395944029
2020-08-22 00:00:00 UTC,1944.9500920149815,94297349.81366877,108410.365961394
2020-08-23 00:00:00 UTC,1945.276674971305,94221755.13170739,40081.86194426817
2020-08-24 00:00:00 UTC,1938.3246956277426,93997187.23961096,17872.206090801024
2020-08-25 00:00:00 UTC,1937.2738277437304,93875081.28183146,140082.72579789557
2020-08-26 00:00:00 UTC,1942.4232377209676,94068095.7484909,64077.66064604695
2020-08-27 00:00:00 UTC,1950.0986478456748,94552464.83276792,110048.35457138962
2020-08-28 00:00:00 UTC,1937.2373213559808,93932318.90319493,106551.61259528961
2020-08-29 00:00:00 UTC,1973.013998135054,95681120.04656479,217222.0587976967
2020-08-30 00:00:00 UTC,1975.2116363208088,95648599.07210031,159305.28314125264
2020-08-31 00:00:00 UTC,1976.003221210681,95711470.34746942,338068.81001426815
2020-09-01 00:00:00 UTC,1983.110429818004,96392246.35448258,408555.70457002707
2020-09-02 00:00:00 UTC,1971.6319833794923,96142843.9464508,324677.40857616306
2020-09-03 00:00:00 UTC,1960.4953044668728,95012896.06977835,110063.33986272936
2020-09-04 00:00:00 UTC,1942.8121999344035,93956565.69748725,183413.41824514983
2020-09-05 00:00:00 UTC,1949.6899243792575,94621950.47700278,101672.56446799875
2020-09-06 00:00:00 UTC,1917.538120620922,93490585.50019878,356845.24726046395
2020-09-07 00:00:00 UTC,1920.4988201206925,93363513.26252988,89732.40221831804
2020-09-08 00:00:00 UTC,1922.1786888974261,93794841.60196424,187840.91867833066
2020-09-09 00:00:00 UTC,1901.0435724340412,91885594.22778098,408603.73023918096
2020-09-10 00:00:00 UTC,1928.1568365235,93399881.93509334,87519.46591875782
2020-09-11 00:00:00 UTC,1932.1593367298503,93551980.19661836,30927.517356112607
2020-09-12 00:00:00 UTC,1934.2650089464746,93754593.68829519,37482.68226120512
2020-09-13 00:00:00 UTC,1932.507817713435,93556965.68960625,6388.486692012842
2020-09-14 00:00:00 UTC,1936.3375439526096,93795759.45160012,19407.610747518036
2020-09-15 00:00:00 UTC,1942.7044902509522,94046645.00971362,444507.2551224766
2020-09-16 00:00:00 UTC,1945.315409906432,94251955.58084668,79558.84201006986
2020-09-17 00:00:00 UTC,1951.521858468821,94552662.55681477,38665.39453079528
2020-09-18 00:00:00 UTC,1944.2351148896164,94300734.31251484,39914.3605135185
