snapped_at,price,market_cap,total_volume
2023-08-07 00:00:00 UTC,6.347189571083993,0.0,897793.2426498916
2023-08-08 00:00:00 UTC,6.347189571083993,0.0,897793.2426498916
2023-08-09 00:00:00 UTC,6.399617700289619,0.0,733649.852187643
2023-08-10 00:00:00 UTC,6.061329893820771,0.0,380644.62129738095
2023-08-11 00:00:00 UTC,8.465688139047376,0.0,1427373.7424035454
2023-08-12 00:00:00 UTC,9.201755322997817,0.0,880619.4576961972
2023-08-13 00:00:00 UTC,11.90714914375054,0.0,755892.7897043781
2023-08-14 00:00:00 UTC,11.487885377282208,0.0,736643.159710014
2023-08-15 00:00:00 UTC,15.483648984616494,0.0,1489556.3934008789
2023-08-16 00:00:00 UTC,16.36469348594715,0.0,2094971.0796786295
2023-08-17 00:00:00 UTC,15.713698097936629,0.0,2527357.5690912656
2023-08-18 00:00:00 UTC,15.451624774455984,0.0,1661466.4214556566
2023-08-19 00:00:00 UTC,14.663027517433648,0.0,1257254.675678773
2023-08-20 00:00:00 UTC,14.813051453665507,0.0,1163371.1529053277
2023-08-21 00:00:00 UTC,15.107684997043313,0.0,496226.6908373173
2023-08-22 00:00:00 UTC,12.505131882851293,0.0,1934345.424035621
2023-08-23 00:00:00 UTC,12.203755079521518,0.0,1919858.1335086399
2023-08-24 00:00:00 UTC,14.160985976284952,0.0,1289202.5297353142
2023-08-25 00:00:00 UTC,13.990705717894357,13138176.770384582,612248.955492323
2023-08-26 00:00:00 UTC,13.977362089448258,13274441.070031034,557702.1653826919
2023-08-27 00:00:00 UTC,14.804099697290352,14052379.620854292,296239.480522401
2023-08-28 00:00:00 UTC,15.383807864664817,14534075.708502539,826764.2855886143
2023-08-29 00:00:00 UTC,14.872086628980282,13970823.86927923,323577.1373632408
2023-08-30 00:00:00 UTC,14.616569597949777,13806379.947386658,485832.6863008426
2023-08-31 00:00:00 UTC,14.568625206259526,13769618.514291506,399116.9712343426
2023-09-01 00:00:00 UTC,13.799339444672185,12962463.057425387,651545.5723338414
2023-09-02 00:00:00 UTC,12.80895045385467,12099384.209173216,550778.7066541323
2023-09-03 00:00:00 UTC,12.884759029162854,12259121.437113283,267695.59437322454
2023-09-04 00:00:00 UTC,12.651337965572477,12009479.224242125,259308.0936033645
2023-09-05 00:00:00 UTC,12.448131151739943,11743522.746914336,195849.89848211515
2023-09-06 00:00:00 UTC,12.49471809514091,11863113.009076621,118594.2077261387
2023-09-07 00:00:00 UTC,12.097226194253622,11492046.508660227,397336.51825881144
2023-09-08 00:00:00 UTC,11.337230262480048,10789298.900776533,1019556.2759776169
2023-09-09 00:00:00 UTC,11.121383631890032,10582743.521248398,218363.6238748728
2023-09-10 00:00:00 UTC,10.65194517968315,10140814.705216136,427385.6238253036
2023-09-11 00:00:00 UTC,10.071480837695658,9596167.956478158,303266.6947327831
2023-09-12 00:00:00 UTC,8.947700303377802,8529610.137034297,752141.4176376419
2023-09-13 00:00:00 UTC,9.275906345807464,8858625.282168115,151171.95335072023
2023-09-14 00:00:00 UTC,9.517033079836171,9092465.133536745,74857.3975320121
2023-09-15 00:00:00 UTC,10.04417532633178,9587383.627797564,207022.51239935713
2023-09-16 00:00:00 UTC,9.99869967230331,9580876.41779849,111959.009223165
2023-09-17 00:00:00 UTC,9.73938898181513,9317853.393927252,114693.31188048223
2023-09-18 00:00:00 UTC,9.650319461535899,9230420.484308472,36963.140257976134
2023-09-19 00:00:00 UTC,9.627134248862157,9225382.248415574,174855.19582091313
2023-09-20 00:00:00 UTC,9.8920138780317,9559540.075978797,215611.9030660106
2023-09-21 00:00:00 UTC,9.632066220956315,9276874.387039019,138185.73691326295
2023-09-22 00:00:00 UTC,9.199331504623565,8856624.984739456,202749.6514666028
2023-09-23 00:00:00 UTC,9.303547200344823,8973535.944278484,28496.78489148505
2023-09-24 00:00:00 UTC,9.181447083297652,8855648.987406023,46662.725153966414
2023-09-25 00:00:00 UTC,9.064187942411847,8807027.484778058,34740.19148284249
2023-09-26 00:00:00 UTC,8.795467290896877,8492621.424491614,226373.24807615514
2023-09-27 00:00:00 UTC,8.935623152583865,8608669.870081645,110571.94576775646
2023-09-28 00:00:00 UTC,8.815401198687375,8559786.455837816,114531.08635843119
2023-09-29 00:00:00 UTC,9.680121550805914,9342897.07089694,339876.0057638445
2023-09-30 00:00:00 UTC,9.823049358129724,9493762.474870848,156863.78428834348
2023-10-01 00:00:00 UTC,9.824890783607046,9555719.484080646,74749.57908731632
2023-10-02 00:00:00 UTC,10.38388512127606,10105631.928080574,157776.3149886441
2023-10-03 00:00:00 UTC,9.778074515240494,9545845.44604879,285020.88545740745
2023-10-04 00:00:00 UTC,9.646418952208359,9428105.094479216,84695.17091516848
2023-10-05 00:00:00 UTC,9.369952327771555,9170606.936312832,201593.048009275
2023-10-06 00:00:00 UTC,9.097544877171789,8919791.962116944,72130.81294493415
2023-10-07 00:00:00 UTC,9.375130094148878,9146986.39878367,71686.39257435726
2023-10-08 00:00:00 UTC,9.290324982679735,9119086.071159294,69843.34584092784
2023-10-09 00:00:00 UTC,9.141644701405776,8979112.641514398,88779.18958025478
2023-10-10 00:00:00 UTC,8.250749005821504,8167374.301596959,279910.7423957572
2023-10-11 00:00:00 UTC,7.895381239444808,7790274.063330584,123144.03166293906
2023-10-12 00:00:00 UTC,7.794340826236545,7758231.39556561,55344.65776198853
2023-10-13 00:00:00 UTC,6.991035315333309,6900795.670769715,221415.56073372366
2023-10-14 00:00:00 UTC,6.72118274594877,6714555.563230414,93161.29569233734
