,snapped_at,price,market_cap,total_volume,snapped_at_datetime,price_coll_vs_usd,price_eth_vs_usd,log_returns,volatility
1658,2023-04-10 00:00:00 UTC,44.85544753723991,863875085.7128707,5384817.121044795,2023-04-10 00:00:00+00:00,44.85544753723991,257.9883953048601,-0.0075556702293788115,1.014081462045634
1659,2023-04-11 00:00:00 UTC,47.24407721539703,909971327.1628262,4791898.016067198,2023-04-11 00:00:00+00:00,47.24407721539703,265.1644591338591,0.05188225376116437,1.0120497472723031
1660,2023-04-12 00:00:00 UTC,43.496080215355,837621447.0226592,16272771.693348443,2023-04-12 00:00:00+00:00,43.496080215355,260.99654013152536,-0.08265647210145419,1.0306514726079417
1661,2023-04-13 00:00:00 UTC,42.78250311723546,824544146.7595981,18618955.727016624,2023-04-13 00:00:00+00:00,42.78250311723546,274.6312157785517,-0.016541610710787028,1.020710875196254
1662,2023-04-14 00:00:00 UTC,46.07207973057236,890303866.6579493,11879760.14090534,2023-04-14 00:00:00+00:00,46.07207973057236,265.2421912203732,0.07407790743561318,1.02946264325762
1663,2023-04-15 00:00:00 UTC,51.069091186887086,987202180.662567,26808992.58750684,2023-04-15 00:00:00+00:00,51.069091186887086,248.31738139395105,0.10297232429389004,1.0556335091929947
1664,2023-04-16 00:00:00 UTC,51.83482272976416,1002135210.5523484,11686753.755714444,2023-04-16 00:00:00+00:00,51.83482272976416,224.8105082974468,0.014882731813275832,1.044262761275593
1665,2023-04-17 00:00:00 UTC,59.0627519952793,1141751431.4967985,37797470.45662556,2023-04-17 00:00:00+00:00,59.0627519952793,225.42971511683757,0.1305382949569571,1.0904221929028854
1666,2023-04-18 00:00:00 UTC,55.24814663551995,1068518311.4322116,35567789.741940975,2023-04-18 00:00:00+00:00,55.24814663551995,227.70528448376496,-0.06676567705484739,1.0992920712293515
1667,2023-04-19 00:00:00 UTC,56.14360593320107,1087233164.928588,30870270.03934226,2023-04-19 00:00:00+00:00,56.14360593320107,218.34835692985288,0.016078005180845192,1.087423144316881
1668,2023-04-20 00:00:00 UTC,50.98613292838317,985429751.5582794,14927381.490213428,2023-04-20 00:00:00+00:00,50.98613292838317,218.93979697447656,-0.09635910757072907,1.114513062403681
1669,2023-04-21 00:00:00 UTC,47.1557358552385,910539943.5853492,15316015.677243484,2023-04-21 00:00:00+00:00,47.1557358552385,231.67944604592213,-0.07809803948174102,1.126924277220712
1670,2023-04-22 00:00:00 UTC,44.28433237173287,856295573.0766845,13906685.103278898,2023-04-22 00:00:00+00:00,44.28433237173287,223.96011601810255,-0.06282470947737673,1.1299841912886839
1671,2023-04-23 00:00:00 UTC,46.93289852165106,907839409.681214,7676376.546396379,2023-04-23 00:00:00+00:00,46.93289852165106,224.134877371802,0.058087947131709526,1.1286237060736648
1672,2023-04-24 00:00:00 UTC,46.41438396852706,895981694.7570966,6840486.730341049,2023-04-24 00:00:00+00:00,46.41438396852706,228.0809351016884,-0.01110948004540784,1.1168796574622828
1673,2023-04-25 00:00:00 UTC,46.05916048446844,890172407.4303011,6765653.84455735,2023-04-25 00:00:00+00:00,46.05916048446844,244.23846951978683,-0.007682742851481977,1.1049389791548665
1674,2023-04-26 00:00:00 UTC,47.00485917677532,907553411.9504638,8434815.456203474,2023-04-26 00:00:00+00:00,47.00485917677532,237.38079020191347,0.020324315443348652,1.093862591439565
1675,2023-04-27 00:00:00 UTC,46.901236151659205,906776452.6524608,11145089.959543062,2023-04-27 00:00:00+00:00,46.901236151659205,198.81964228768575,-0.002206950822794308,1.081876286556727
1676,2023-04-28 00:00:00 UTC,47.42749480751854,915943541.7873424,9106476.80555002,2023-04-28 00:00:00+00:00,47.42749480751854,200.84687148188743,0.011158087478929338,1.070172802732403
