price,price_at_expiry,loan_per_coll,repayment_amount,volatility,loan_inception_time,loan_expiry_time,defaulted,loss_given_default,roi_from_interest,roi_from_upfront_fee,net_roi,cumulative_roi,min_delta,max_delta,unclaimed_collateral,delta_hedge_inventory,final_collateral_position,hedge_cumulative_pnl,hedge_unwind_pnl,final_hedged_pnl,final_hedged_pnl_with_repayment_and_upfront_fee,final_unhedged_pnl_with_repayment_and_upfront_fee
0.6950897039684247,0.6116882992208595,0.2085269111905274,0.20955526308133,1.1337242321389311,2018-07-31 00:00:00+00:00,2018-10-29 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.23757990867579812,2.55900558865374e-06,0.07871414396822474,0,-0.07871414396822474,-0.07871414396822474,0.03503642808927567,-0.048148520848549266,-0.013112092759273594,-0.008608292348628904,0.0045038004106447045
0.6950897039684247,0.6273517085327535,0.2085269111905274,0.20955526308133,1.0929908446977585,2018-08-01 00:00:00+00:00,2018-10-30 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.2591780821917798,2.1543572759075147e-06,0.07631447041161254,0,-0.07631447041161254,-0.07631447041161254,0.03468784204361546,-0.04787601339849739,-0.013188171354881928,-0.008684370944237223,0.0045038004106447045
0.6199608005531901,0.7197189774830043,0.18598824016595703,0.18690544244622748,1.1449596226777945,2018-08-02 00:00:00+00:00,2018-10-31 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,0.28077625570776144,1.7070768263405256e-06,0.06672821447553068,0,-0.06672821447553068,-0.06672821447553068,0.027440818969849894,-0.04802556229159555,-0.020584743321745654,-0.016567737038709243,0.0040170062830364025
0.6218263459027953,0.7216718976413145,0.18654790377083857,0.18746786603600982,1.1153470107231975,2018-08-03 00:00:00+00:00,2018-11-01 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.3023744292237431,1.4398015192318425e-06,0.07021243630982299,0,-0.07021243630982299,-0.07021243630982299,0.030274230145474236,-0.05067034214972989,-0.020396112004255652,-0.016367018009570425,0.004029093994685219
0.6218263459027953,0.635468243516,0.18654790377083857,0.18746786603600982,1.0840149344804093,2018-08-04 00:00:00+00:00,2018-11-02 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.3239726027397247,1.2125528155992882e-06,0.07164706965322565,0,-0.07164706965322565,-0.07164706965322565,0.031943381884164436,-0.04552943750560381,-0.013586055621439372,-0.00955696162675414,0.004029093994685219
0.6218263459027953,0.6442955965403175,0.18654790377083857,0.18746786603600982,1.054163814833091,2018-08-05 00:00:00+00:00,2018-11-03 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.34557077625570637,1.0212667466147352e-06,0.07193866213087574,0,-0.07193866213087574,-0.07193866213087574,0.03292989456724707,-0.04634976323192494,-0.01341986866467787,-0.009390774669992651,0.004029093994685219
0.6218263459027953,0.6442955965403175,0.18654790377083857,0.18746786603600982,1.0257669854812947,2018-08-06 00:00:00+00:00,2018-11-04 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.367168949771688,8.602350182185248e-07,0.07145581631162967,0,-0.07145581631162967,-0.07145581631162967,0.03348760343555024,-0.04603866779677679,-0.01255106436122655,-0.00852197036654133,0.004029093994685219
0.5834893489776432,0.6442955965403175,0.17504680469329295,0.17591004920958864,1.0073813212662508,2018-08-07 00:00:00+00:00,2018-11-05 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.38876712328766966,7.006547160237631e-07,0.06539460071559666,0,-0.06539460071559666,-0.06539460071559666,0.029667989038201163,-0.04213345327857123,-0.012465464240370067,-0.008684772979186165,0.003780691261183902
0.5321939959058146,0.7161265827171435,0.1596581987717444,0.16044555427253654,1.019679946107587,2018-08-08 00:00:00+00:00,2018-11-06 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.4103652968036513,5.622083200096384e-07,0.0579106016465184,0,-0.0579106016465184,-0.0579106016465184,0.025118218021848444,-0.041471321260215,-0.016353103238366556,-0.012904777758045336,0.0034483254803212206
0.0548572515425067,0.7396328133266072,0.01645717546275201,0.01653833413626695,10.379220240374096,2018-08-09 00:00:00+00:00,2018-11-07 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.43196347031963295,0.0,0.005544407620182934,0,-0.005544407620182934,-0.005544407620182934,0.001409425530110105,-0.004100825806345383,-0.0026914002762352777,-0.0023359553450078047,0.00035544493122747307
0.3649715298514606,0.7396328133266072,0.10949145895543817,0.1100314168352184,13.725394821734566,2018-08-10 00:00:00+00:00,2018-11-08 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.4535616438356146,3.2667489779925063e-07,0.036594125488282336,0,-0.036594125488282336,-0.036594125488282336,0.016203197008964592,-0.02706621598612517,-0.010863018977160577,-0.008498203448123045,0.0023648155290375314
0.3657774353945731,0.7396328133266072,0.10973323061837192,0.11027438079676388,13.331469954902575,2018-08-11 00:00:00+00:00,2018-11-09 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.47515981735159624,2.7566369176224015e-07,0.03631077750405798,0,-0.03631077750405798,-0.03631077750405798,0.016301584436103172,-0.026856642519402885,-0.010555058083299713,-0.008185020727934884,0.0023700373553648237
0.3657774353945731,0.7396328133266072,0.10973323061837192,0.11027438079676388,12.961685518448009,2018-08-12 00:00:00+00:00,2018-11-10 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.4967579908675779,2.3236127111303517e-07,0.035787733814625744,0,-0.035787733814625744,-0.035787733814625744,0.01626592911984291,-0.026469782243895394,-0.010203853124052486,-0.007833815768687667,0.0023700373553648237
0.3657774353945731,0.7396328133266072,0.10973323061837192,0.11027438079676388,12.6137130865753,2018-08-13 00:00:00+00:00,2018-11-11 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.5183561643835596,1.9587475030835577e-07,0.03515328011059515,0,-0.03515328011059515,-0.03515328011059515,0.016151162666895175,-0.02600051946585776,-0.009849356798962584,-0.0074793194435977565,0.0023700373553648237
0.3657774353945731,0.7396328133266072,0.10973323061837192,0.11027438079676388,12.28540175097668,2018-08-14 00:00:00+00:00,2018-11-12 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.5399543378995413,1.6512886502617619e-07,0.03443464663409823,0,-0.03443464663409823,-0.03443464663409823,0.015973707250539138,-0.025468994565885663,-0.009495287315346525,-0.007125249959981694,0.0023700373553648237
0.3657774353945731,0.7396328133266072,0.10973323061837192,0.11027438079676388,11.974889835275485,2018-08-15 00:00:00+00:00,2018-11-13 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.561552511415523,1.392184133530705e-07,0.03365349669936357,0,-0.03365349669936357,-0.03365349669936357,0.01574104404805925,-0.02489123044202797,-0.00915018639396872,-0.0067801490386039,0.0023700373553648237
0.5604209163621986,0.5212142883280063,0.16812627490865958,0.16895539078492144,11.835567772196267,2018-08-16 00:00:00+00:00,2018-11-14 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,0.5831506849315047,1.4709149875891114e-07,0.05207118358540519,0,-0.05207118358540519,-0.05207118358540519,0.025642497822116,-0.02714024489486393,-0.0014977470727479299,0.002133473385324913,0.003631220458072853
0.5602606009196063,0.5265270408680042,0.16807818027588187,0.16890705897313277,11.55154552923655,2018-08-17 00:00:00+00:00,2018-11-15 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,0.6047488584474864,1.2399009508001768e-07,0.05175038421561351,0,-0.05175038421561351,-0.05175038421561351,0.02575396544881524,-0.02724797666482925,-0.0014940112160140122,0.0021361704858349306,0.0036301817018489324
0.5602606009196063,0.5293491265841769,0.16807818027588187,0.16890705897313277,11.281304677562721,2018-08-18 00:00:00+00:00,2018-11-16 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,0.6263470319634681,1.0453956078571025e-07,0.05122663972310226,0,-0.05122663972310226,-0.05122663972310226,0.02572315780514128,-0.027116776995266482,-0.0013936191901252025,0.0022365625117237264,0.0036301817018489324
0.5602606009196063,0.5293491265841769,0.16807818027588187,0.16890705897313277,11.023711128507868,2018-08-19 00:00:00+00:00,2018-11-17 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,0.6479452054794498,8.814597762807352e-08,0.05117690713007028,0,-0.05117690713007028,-0.05117690713007028,0.025987481669256643,-0.027090451090582238,-0.0011029694213255947,0.0025272122805233377,0.0036301817018489324
0.5602606009196063,0.0561880165881558,0.16807818027588187,0.16890705897313277,10.777764250437796,2018-08-20 00:00:00+00:00,2018-11-18 00:00:00+00:00,True,-0.665703088313252,0.0,0.01666666666666667,-0.6490364216465853,-0.001091216167135478,7.432789672634499e-08,0.05116462202594718,1,-0.05116462202594718,0.9488353779740528,0.02626588277133728,0.05331317795703516,0.07957906072837244,-0.08569781654291139,-0.10908886068312802
0.5602606009196063,0.0562768611743986,0.16807818027588187,0.16890705897313277,10.542572699266112,2018-08-21 00:00:00+00:00,2018-11-19 00:00:00+00:00,True,-0.6651744974747685,0.0,0.01666666666666667,-0.6485078308081018,-0.6495990469752373,6.267987096020278e-08,0.9670496562132737,1,-0.9670496562132737,0.032950343786726344,0.07785325859305611,0.0018543419229343058,0.07970760051599042,-0.08556927675529341,-0.10900001609688524
0.5602606009196063,0.0562768611743986,0.16807818027588187,0.16890705897313277,10.31733947965772,2018-08-22 00:00:00+00:00,2018-11-20 00:00:00+00:00,True,-0.6651744974747685,0.0,0.01666666666666667,-0.6485078308081018,-1.298106877783339,5.286042581431616e-08,0.9688429864799408,1,-0.9688429864799408,0.031157013520059174,0.07966784317293688,0.0017534189244772303,0.0814212620974141,-0.08385561517386973,-0.10900001609688524
0.5602606009196063,0.4720050545316993,0.16807818027588187,0.16890705897313277,10.101349432438715,2018-08-23 00:00:00+00:00,2018-11-21 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,-1.2765087042673575,4.458194013956529e-08,0.9707713974181305,0,-0.9707713974181305,-0.9707713974181305,0.08207379288538957,-0.4582090063761586,-0.376135213490769,-0.3725050317889201,0.0036301817018489324
0.2204008887978832,0.4720050545316993,0.06612026663936496,0.06644633918717552,10.49529304312668,2018-08-24 00:00:00+00:00,2018-11-22 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.254910530751376,2.2967194923673162e-08,0.4491814792753548,0,-0.4491814792753548,-0.4491814792753548,0.031919363519109706,-0.2120159286199932,-0.18009656510088348,-0.1786684881090835,0.0014280769917999734
0.2213722610583727,0.2462272205942575,0.06641167831751181,0.06673918796400913,10.285558146136658,2018-08-25 00:00:00+00:00,2018-11-23 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,-1.2333123572353943,1.9423633257353856e-08,0.40220221687320534,0,-0.40220221687320534,-0.40220221687320534,0.029403134500285144,-0.09903313397753813,-0.06962999947725299,-0.0681956285254638,0.0014343709517891812
0.3794170907106009,0.3792988904164978,0.11382512721318028,0.11438645660765623,10.314543815811248,2018-08-26 00:00:00+00:00,2018-11-24 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.2117141837194128,2.1799188454352247e-08,0.5720046712036032,0,-0.5720046712036032,-0.5720046712036032,0.04855559655433884,-0.21696073710058034,-0.1684051405462415,-0.16594672569821256,0.002458414848028956
0.3559165842325534,0.2785428063948441,0.10677497526976602,0.10730153679164431,10.114965170263385,2018-08-27 00:00:00+00:00,2018-11-25 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.1901160102034312,1.7781800365490597e-08,0.4967230558487792,0,-0.4967230558487792,-0.4967230558487792,0.04341125457378761,-0.13835863397714182,-0.09494737940335421,-0.09264123496031315,0.002306144443041052
0.0088471780677827,0.2591005467131361,0.00265415342033481,0.002667242396106324,16.73094303015564,2018-08-28 00:00:00+00:00,2018-11-26 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.1685178366874496,2.220446049250313e-16,0.002643116842202864,0,-0.002643116842202864,-0.002643116842202864,0.00034147562676097195,-0.0006848330188414599,-0.00034335739208048795,-0.00028603252597006023,5.7324866110427514e-05
0.4103016210862609,0.3524736386634918,0.12309048632587827,0.12369750790227985,21.944593846134985,2018-08-29 00:00:00+00:00,2018-11-27 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.146919663171468,1.3642694196569494e-08,0.461562056181659,0,-0.461562056181659,-0.461562056181659,0.04663651151400434,-0.16268845741135238,-0.11605194589734805,-0.11339341621551516,0.002658529681832883
0.4049139793229659,0.3390271556824485,0.12147419379688977,0.12207324461561415,21.537516738589726,2018-08-30 00:00:00+00:00,2018-11-28 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.1253214896554864,2.3938473203699573e-08,0.42458418764531625,0,-0.42458418764531625,-0.42458418764531625,0.044530756517032824,-0.14394556948513457,-0.09941481296810174,-0.09679119225276253,0.0026236207153392133
0.4049139793229659,0.3128158060668059,0.12147419379688977,0.12207324461561415,21.143924923754376,2018-08-31 00:00:00+00:00,2018-11-29 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.1037233161395048,4.084019122885252e-08,0.39553342624875776,0,-0.39553342624875776,-0.39553342624875776,0.0431459341102841,-0.12372910755837069,-0.08058317344808659,-0.07795955273274738,0.0026236207153392133
0.4049139793229659,0.2880106641348734,0.12147419379688977,0.12207324461561415,20.762999808727148,2018-09-01 00:00:00+00:00,2018-11-30 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.0821251426235232,6.788321915696116e-08,0.3697336103154314,0,-0.3697336103154314,-0.3697336103154314,0.04184457727718082,-0.10648722265993188,-0.06464264538275105,-0.06201902466741184,0.0026236207153392133
0.4049139793229659,0.2880106641348734,0.12147419379688977,0.12207324461561415,20.394049223117197,2018-09-02 00:00:00+00:00,2018-12-01 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.0605269691075416,1.1012635736662446e-07,0.3465945456062661,0,-0.3465945456062661,-0.3465945456062661,0.04060946486367251,-0.09982292526558538,-0.05921346040191287,-0.05658983968657366,0.0026236207153392133
0.4049139793229659,0.3256991091938724,0.12147419379688977,0.12207324461561415,20.036434408555706,2018-09-03 00:00:00+00:00,2018-12-02 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.03892879559156,1.74653297158045e-07,0.3256756224822024,0,-0.3256756224822024,-0.3256756224822024,0.039429131868831055,-0.1060722601286132,-0.06664312825978215,-0.06401950754444294,0.0026236207153392133
0.4049139793229659,0.3174242968627029,0.12147419379688977,0.12207324461561415,19.689564801500364,2018-09-04 00:00:00+00:00,2018-12-03 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.0173306220755785,2.711817893574775e-07,0.3066389543536706,0,-0.3066389543536706,-0.3066389543536706,0.03838645359927784,-0.09733465447642835,-0.05894820087715051,-0.0563245801618113,0.0026236207153392133
0.4174347192071236,0.1878362479763011,0.1252304157621371,0.12584799041521064,19.353410191058433,2018-09-05 00:00:00+00:00,2018-12-04 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.9957324485595968,4.1252640059497026e-07,0.29465941072542234,0,-0.29465941072542234,-0.29465941072542234,0.03855845429629044,-0.05534771814157119,-0.016789263845280747,-0.01408451559617158,0.002704748249109167
0.3645050173502585,0.1878362479763011,0.10935150520507754,0.10989077290197928,19.03129580165017,2018-09-06 00:00:00+00:00,2018-12-05 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.974134275043615,6.127364937658086e-07,0.2559161863930154,0,-0.2559161863930154,-0.2559161863930154,0.03299888236796274,-0.04807033624846773,-0.015071453880504994,-0.012709661096851968,0.002361792783653033
0.3645050173502585,0.2425257517701451,0.10935150520507754,0.10989077290197928,18.713473021852195,2018-09-07 00:00:00+00:00,2018-12-06 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.9525361015276333,8.998308900221019e-07,0.2421592664051272,0,-0.2421592664051272,-0.2421592664051272,0.03228532276390225,-0.058729858133010314,-0.026444535369108062,-0.024082742585455022,0.002361792783653033
0.3645050173502585,0.2868493071797349,0.10935150520507754,0.10989077290197928,18.404430860443195,2018-09-08 00:00:00+00:00,2018-12-07 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.9309379280116516,1.2999262380963827e-06,0.2294099051881351,0,-0.2294099051881351,-0.2294099051881351,0.03168689488090273,-0.06580607236338522,-0.034119177482482485,-0.03175738469882945,0.002361792783653033
0.2918769480242959,0.2791290345828393,0.08756308440728877,0.08799490235779046,18.11759855602991,2018-09-09 00:00:00+00:00,2018-12-08 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,-0.90933975449567,1.8195929578634917e-06,0.18877658452240842,0,-0.18877658452240842,-0.18877658452240842,0.02484832889447973,-0.052693025789585624,-0.027844696895105894,-0.025953494204482723,0.001891202690623172
0.3324704825487048,0.2371710810683392,0.09974114476461145,0.10023301890317665,17.831930659907975,2018-09-10 00:00:00+00:00,2018-12-09 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.8877415809796882,2.531119602799947e-06,0.19498917081430878,0,-0.19498917081430878,-0.19498917081430878,0.027816190455788276,-0.04624579243864867,-0.01842960198286039,-0.016275375431551664,0.0021542265513087282
0.3324704825487048,0.3475951854259191,0.09974114476461145,0.10023301890317665,17.54657417170598,2018-09-11 00:00:00+00:00,2018-12-10 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.8661434074637065,3.502510099284706e-06,0.18530617629788915,0,-0.18530617629788915,-0.18530617629788915,0.027297315335465772,-0.06441153471083283,-0.03711421937536706,-0.03495999282405833,0.0021542265513087282
0.3324704825487048,0.3837069496017569,0.09974114476461145,0.10023301890317665,17.26852309237762,2018-09-12 00:00:00+00:00,2018-12-11 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.8445452339477248,4.784117196732218e-06,0.1762366377657042,0,-0.1762366377657042,-0.1762366377657042,0.026776978653157663,-0.06762322268514814,-0.040846244031990483,-0.038692017480681754,0.0021542265513087282
0.3324704825487048,0.4054949065255536,0.09974114476461145,0.10023301890317665,16.997464074970104,2018-09-13 00:00:00+00:00,2018-12-12 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-0.8229470604317431,6.454880185247092e-06,0.16772626531595392,0,-0.16772626531595392,-0.16772626531595392,0.026255855866709712,-0.06801214627617293,-0.041756290409463215,-0.039602063858154485,0.0021542265513087282
0.3154220968936079,0.3962200493803618,0.09462662906808236,0.0950932809374592,16.73352433014035,2018-09-14 00:00:00+00:00,2018-12-13 00:00:00+00:00,False,0.0,0.004931506849314982,0.01666666666666667,0.02159817351598165,-0.8013488869157614,8.604527989675148e-06,0.15459015431474787,0,-0.15459015431474787,-0.15459015431474787,0.02446904469291976,-0.06125171857630716,-0.0367826738833874,-0.034738911529542525,0.0020437623538448724
0.3240683778693945,0.0538904404493979,0.09722051336081836,0.09769995698835116,16.4761136330307,2018-09-15 00:00:00+00:00,2018-12-14 00:00:00+00:00,True,-0.44568858375194786,0.0,0.016666666666666666,-0.4290219170852812,-1.2303708040010426,1.1343275599595692e-05,0.14981677253472914,1,-0.14981677253472914,0.8501832274652709,0.024613438107721233,0.045816748590794085,0.07043018669851532,-0.025169984772956063,-0.04170973102207348
0.3240683778693945,0.4643568773524789,0.09722051336081836,0.09769995698835116,16.224328685915452,2018-09-16 00:00:00+00:00,2018-12-15 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-1.208772630485061,1.4806964423574875e-05,0.7768236726182172,0,-0.7768236726182172,-0.7768236726182172,0.05828179636372395,-0.36072341487047965,-0.3024416185067557,-0.300341832989876,0.0020997855168797723
0.3240683778693945,0.0432874525793963,0.09722051336081836,0.09769995698835116,15.97846094099905,2018-09-17 00:00:00+00:00,2018-12-16 00:00:00+00:00,True,-0.5547498045115041,0.0,0.016666666666666666,-0.5380831378448374,-1.7468557683298984,1.9137676366742795e-05,0.6315751607010462,1,-0.6315751607010462,0.36842483929895375,0.050315075138662756,0.015948172760225164,0.06626324789888792,-0.029336923572583464,-0.05231271889207508
0.3240683778693945,0.0432874525793963,0.09722051336081836,0.09769995698835116,15.738279809518769,2018-09-18 00:00:00+00:00,2018-12-17 00:00:00+00:00,True,-0.5547498045115041,0.0,0.016666666666666666,-0.5380831378448374,-2.2849389061747356,2.4503260223629475e-05,0.7695949856802293,1,-0.7695949856802293,0.23040501431977067,0.05520021977061068,0.009973646131422199,0.06517386590203288,-0.030426305569438507,-0.05231271889207508
0.3240683778693945,0.4430254875317035,0.09722051336081836,0.09769995698835116,15.503567710642805,2018-09-19 00:00:00+00:00,2018-12-18 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-2.263340732658754,3.109365617004478e-05,0.7747297937798213,0,-0.7747297937798213,-0.7747297937798213,0.05458796917307896,-0.3432250445946415,-0.28863707542156253,-0.2865372899046828,0.0020997855168797723
0.3240683778693945,0.4145379301997535,0.09722051336081836,0.09769995698835116,15.27411913208162,2018-09-20 00:00:00+00:00,2018-12-19 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-2.2417425591427724,3.912206329870216e-05,0.6083412946570353,0,-0.6083412946570353,-0.6083412946570353,0.046689294983961,-0.2521805411421658,-0.2054912461582048,-0.20339146064132502,0.0020997855168797723
0.3240683778693945,0.4825426923905317,0.09722051336081836,0.09769995698835116,15.04973977249987,2018-09-21 00:00:00+00:00,2018-12-20 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-2.220144385626791,4.8825937419172405e-05,0.5053662284909022,0,-0.5053662284909022,-0.5053662284909022,0.04162165870538317,-0.24386078053924856,-0.2022391218338654,-0.2001393363169856,0.0020997855168797723
0.2676186936661473,0.5083059713286737,0.0802856080998442,0.08068153712609,14.841487132839479,2018-09-22 00:00:00+00:00,2018-12-21 00:00:00+00:00,False,0.0,0.004931506849314982,0.016666666666666666,0.021598173515981648,-2.1985462121108093,5.9813317734747073e-05,0.3813159076674475,0,-0.3813159076674475,-0.3813159076674475,0.032503714170141806,-0.19382515282997675,-0.16132143865983495,-0.1595874161652584,0.001734022494576537
