snapped_at,price,market_cap,total_volume
2021-11-15 00:00:00 UTC,6.496400430512965,0.0,3750312.1821650914
2021-11-16 00:00:00 UTC,6.496400430512965,0.0,3750312.1821650914
2021-11-17 00:00:00 UTC,8.94723719589489,0.0,2360310.457034192
2021-11-18 00:00:00 UTC,8.56346056031003,10547003.410165284,2226143.5411248715
2021-11-19 00:00:00 UTC,13.926187378611363,17679315.62633162,7828065.232362654
2021-11-20 00:00:00 UTC,19.79534538918559,29547880.363567237,5507224.52150453
2021-11-21 00:00:00 UTC,18.13868024017699,27674334.642128214,4161541.1700828443
2021-11-22 00:00:00 UTC,13.689454746893002,21083082.55095872,1796455.1173849395
2021-11-23 00:00:00 UTC,11.449437203703685,18648894.02296474,1413751.990368544
2021-11-24 00:00:00 UTC,7.02960720591636,11423961.15901626,3672693.8645961406
2021-11-25 00:00:00 UTC,6.795486325147153,11577158.296849819,1027519.4383384563
2021-11-26 00:00:00 UTC,8.918744204550784,15492805.840988554,1506457.5657204879
2021-11-27 00:00:00 UTC,6.277892251873547,11167458.544989938,538406.4267396189
2021-11-28 00:00:00 UTC,5.623412050349043,10855197.354383096,942576.6132413506
2021-11-29 00:00:00 UTC,6.369148177438229,11697643.837816494,1284287.194693835
2021-11-30 00:00:00 UTC,6.370956956961382,12094376.37272996,411976.6313703718
2021-12-01 00:00:00 UTC,6.101131125491165,11458307.65429107,627887.5150539713
2021-12-02 00:00:00 UTC,5.297628129695907,10558930.76975706,1018985.6613524031
2021-12-03 00:00:00 UTC,5.310004853090931,10666976.900937008,947363.1288751289
2021-12-04 00:00:00 UTC,4.636687331211199,9469588.451216301,777689.991769057
2021-12-05 00:00:00 UTC,4.325230005068692,9577597.447812412,338564.12974666746
2021-12-06 00:00:00 UTC,4.016529400555588,9000567.984022362,204342.41454838464
2021-12-07 00:00:00 UTC,3.9245073037441744,8912732.07462914,542756.5345675412
2021-12-08 00:00:00 UTC,4.021892526885251,9243248.62486092,177479.7239906944
2021-12-09 00:00:00 UTC,4.143181171655465,9852589.992764333,430236.00249297224
2021-12-10 00:00:00 UTC,3.346798403956395,8131928.407878292,1094305.1239640843
2021-12-11 00:00:00 UTC,2.9009203605589304,7097349.203852893,453395.7316239886
2021-12-12 00:00:00 UTC,3.109938151051612,7438389.217923215,293467.8190269263
2021-12-13 00:00:00 UTC,2.8408146307296773,7166699.831659641,1098776.660317079
2021-12-14 00:00:00 UTC,2.520296428632141,6479321.195488801,201215.1689205304
