snapped_at,price,market_cap,total_volume
2023-06-30 00:00:00 UTC,1899.3462197832237,54347003.43832899,732343.3557336557
2023-07-01 00:00:00 UTC,1981.7079082038365,57814009.84605813,1206383.3545660994
2023-07-02 00:00:00 UTC,1971.445545219167,59166993.520143285,363307.3286416685
2023-07-03 00:00:00 UTC,1985.143928030931,60572398.12328931,1663768.9595714016
2023-07-04 00:00:00 UTC,2001.029582206333,64047834.970353656,126852.27578170106
2023-07-05 00:00:00 UTC,1986.9233872088744,63813249.52562439,511328.8661349346
2023-07-06 00:00:00 UTC,1957.975981813552,63566223.625643596,218718.08617603537
2023-07-07 00:00:00 UTC,1901.4857473181535,63492289.03308306,485803.26596422424
2023-07-08 00:00:00 UTC,1916.2900683652767,64394931.16522406,289473.8878717236
2023-07-09 00:00:00 UTC,1910.5497902915454,64992172.326925956,486729.20896716014
2023-07-10 00:00:00 UTC,1906.3692522510023,66060255.638032824,671081.6318333888
2023-07-11 00:00:00 UTC,1925.6596645044983,68662820.31184003,2969192.6301003383
2023-07-12 00:00:00 UTC,1924.480227299977,69418273.81863223,545160.6711351409
2023-07-13 00:00:00 UTC,1919.947357719173,69509499.77726881,1013762.9595347346
2023-07-14 00:00:00 UTC,2052.9288108494575,75338889.18195161,320831.7371451075
2023-07-15 00:00:00 UTC,1985.0698994318705,73252758.79192762,663584.9738175193
2023-07-16 00:00:00 UTC,1979.069659467801,73512386.59137595,696129.2765894303
2023-07-17 00:00:00 UTC,1971.490383574705,73399098.95625131,613671.3063086049
2023-07-18 00:00:00 UTC,1958.9980011461923,73232238.02547422,134719.58146695726
2023-07-19 00:00:00 UTC,1943.0273807999988,74381842.57585014,87342.58515246236
2023-07-20 00:00:00 UTC,1936.4777446316598,74925811.0475848,206256.0004234038
2023-07-21 00:00:00 UTC,1938.126817479221,76723904.57101908,1734667.1920339148
2023-07-22 00:00:00 UTC,1938.4834898544611,77059102.32301493,120537.08294070109
2023-07-23 00:00:00 UTC,1909.565031077852,76138209.4374196,313046.70546937623
2023-07-24 00:00:00 UTC,1934.3112865119576,77609968.2592694,231104.0254883665
2023-07-25 00:00:00 UTC,1896.5061581372352,76212508.01111047,228655.8330909701
2023-07-26 00:00:00 UTC,1902.400506636882,76681027.31242311,265768.0635840643
2023-07-27 00:00:00 UTC,1917.8800412706114,77556685.27277076,677337.5814153309
2023-07-28 00:00:00 UTC,1904.9605977455794,79270236.83878773,2176960.744017722
2023-07-29 00:00:00 UTC,1921.2057774935872,80733387.9908617,963777.762237687
2023-07-30 00:00:00 UTC,1926.7977663096256,81677808.76181537,846755.4955239935
2023-07-31 00:00:00 UTC,1906.686021841046,81315047.22605045,2609432.7045558603
2023-08-01 00:00:00 UTC,1899.1592865565383,81228587.89267553,2421580.584567576
2023-08-02 00:00:00 UTC,1910.6597773296169,81686343.2812569,1726327.686063112
2023-08-03 00:00:00 UTC,1882.8563949581076,80759169.04246777,5039231.357880749
2023-08-04 00:00:00 UTC,1878.2649626276973,80782678.64041124,2624416.6684979144
2023-08-05 00:00:00 UTC,1871.2572705010525,80467153.68846343,1150066.1563303114
2023-08-06 00:00:00 UTC,1878.510411311537,80932507.19777623,474086.9271045798
2023-08-07 00:00:00 UTC,1870.0251659492649,80649857.37909994,901012.325855385
2023-08-08 00:00:00 UTC,1870.6091174415872,81343730.02018139,1838701.707877395
2023-08-09 00:00:00 UTC,1900.1890868529651,82830834.42969643,844467.1847454545
2023-08-10 00:00:00 UTC,1899.4565575411214,82853086.53585973,715056.1604270448
2023-08-11 00:00:00 UTC,1895.0652633136103,82939750.28670873,539451.0896529494
2023-08-12 00:00:00 UTC,1891.7085196614028,82886971.71245979,704257.1061375339
2023-08-13 00:00:00 UTC,1892.914776430659,83136910.5688458,300120.64101994864
2023-08-14 00:00:00 UTC,1883.5264365512146,83064690.0703773,448606.01824121416
2023-08-15 00:00:00 UTC,1888.6530867257425,83579140.31941348,538004.0857520665
2023-08-16 00:00:00 UTC,1870.1128391042039,82881910.76472986,69363.9338414919
2023-08-17 00:00:00 UTC,1849.7266331431179,82199801.61241674,403648.7677043791
