snapped_at,price,market_cap,total_volume
2023-03-07 00:00:00 UTC,0.07669959964710633,0.0,384731.41816823813
2023-03-08 00:00:00 UTC,0.07669959964710633,0.0,384731.41816823813
2023-03-09 00:00:00 UTC,0.08366349626586345,0.0,375760.25973646564
2023-03-10 00:00:00 UTC,0.11274681657182796,0.0,419483.402389291
2023-03-11 00:00:00 UTC,0.15573850962072422,0.0,768839.6735268467
2023-03-12 00:00:00 UTC,0.15221395160600276,0.0,366107.2605018118
2023-03-13 00:00:00 UTC,0.16254388569222278,0.0,207693.9742138892
2023-03-14 00:00:00 UTC,0.1513924008546807,0.0,430505.03516741033
2023-03-15 00:00:00 UTC,0.18020828238844463,0.0,474187.76806732634
2023-03-16 00:00:00 UTC,0.16940901764402197,0.0,813346.9378590672
2023-03-17 00:00:00 UTC,0.12419606394054745,0.0,376838.6943180647
2023-03-18 00:00:00 UTC,0.15938378451865168,0.0,359286.03075971355
2023-03-19 00:00:00 UTC,0.1417384524342346,0.0,294527.04156436666
2023-03-20 00:00:00 UTC,0.16591885081008811,0.0,394247.0032800462
2023-03-21 00:00:00 UTC,0.14866784523892165,0.0,153468.31281756397
2023-03-22 00:00:00 UTC,0.14612419021890155,0.0,225473.0093578555
2023-03-23 00:00:00 UTC,0.13001448577453387,0.0,83293.79372496057
2023-03-24 00:00:00 UTC,0.13087898571232418,0.0,180629.65423388086
2023-03-25 00:00:00 UTC,0.16169744316907683,0.0,491186.43297691335
2023-03-26 00:00:00 UTC,0.1705550469933045,0.0,332813.9446874872
2023-03-27 00:00:00 UTC,0.253524618069134,0.0,949321.3200523837
2023-03-28 00:00:00 UTC,0.22915624553037714,0.0,653339.0860418486
2023-03-29 00:00:00 UTC,0.27970919393733273,0.0,925317.4031047103
2023-03-30 00:00:00 UTC,0.2833189196845956,0.0,567937.8127972898
2023-03-31 00:00:00 UTC,0.33115552382891733,0.0,1158480.85737644
2023-04-01 00:00:00 UTC,0.3212051996694197,0.0,1781610.0287744072
2023-04-02 00:00:00 UTC,0.4152604272151681,0.0,1166072.0351078573
2023-04-03 00:00:00 UTC,0.4045446430420315,0.0,739182.1835169352
2023-04-04 00:00:00 UTC,0.5163227834636388,0.0,1888087.7277588055
2023-04-05 00:00:00 UTC,0.5857254706110139,0.0,2694439.7028432367
2023-04-06 00:00:00 UTC,0.49992898048253326,0.0,2837059.105414671
2023-04-07 00:00:00 UTC,0.5316810484882776,0.0,2087279.179072242
2023-04-08 00:00:00 UTC,0.5009298781765408,0.0,889364.4132689468
2023-04-09 00:00:00 UTC,0.4288395623751069,0.0,851910.5635454677
2023-04-10 00:00:00 UTC,0.4023578495517317,0.0,286104.2118810809
2023-04-11 00:00:00 UTC,0.4778216723027564,0.0,1402090.7386823527
2023-04-12 00:00:00 UTC,0.4383698237775321,0.0,933868.9043314535
2023-04-13 00:00:00 UTC,0.5359419664519646,0.0,1320930.5547488974
2023-04-14 00:00:00 UTC,0.6514629353018064,0.0,2842036.9566104915
2023-04-15 00:00:00 UTC,0.6419201171150414,0.0,1187536.8640810356
2023-04-16 00:00:00 UTC,0.5959660462429177,0.0,858489.3564589901
2023-04-17 00:00:00 UTC,0.5136649018911013,0.0,1170506.981209056
2023-04-18 00:00:00 UTC,0.5006955817185141,0.0,1002429.807486765
2023-04-19 00:00:00 UTC,0.5017016679532863,20046238.230647847,850972.2021045358
2023-04-20 00:00:00 UTC,0.4640688837360473,18527145.331389595,894966.3565404566
2023-04-21 00:00:00 UTC,0.42024451621885717,16793132.81124054,873767.4499441009
2023-04-22 00:00:00 UTC,0.40514128692676055,16260348.909379967,792596.8321319292
2023-04-23 00:00:00 UTC,0.4247209724174155,17032743.59844861,432993.7205789752
2023-04-24 00:00:00 UTC,0.40270632652903154,16166368.335829148,425081.56130647176
2023-04-25 00:00:00 UTC,0.4200485088998154,17069423.26717576,521479.26140989276
2023-04-26 00:00:00 UTC,0.5023119176960921,20684648.062381186,805409.7197657045
2023-04-27 00:00:00 UTC,0.46805241619218935,19087870.006394435,1467870.0647620128
2023-04-28 00:00:00 UTC,0.43335372981320786,17703013.900651142,945018.8773965037
2023-04-29 00:00:00 UTC,0.44931343628702114,18366937.503400143,737381.2821596082
2023-04-30 00:00:00 UTC,0.45853791948137707,18830082.646049954,640895.5465884072
2023-05-01 00:00:00 UTC,0.4332326196855777,17828804.499535967,527974.6321435083
2023-05-02 00:00:00 UTC,0.4295641134867892,17829501.428692345,773220.508134829
2023-05-03 00:00:00 UTC,0.3731310278832322,15625557.65505073,889070.4414396037
2023-05-04 00:00:00 UTC,0.40006245744707875,16780332.082028087,621756.9622616578
2023-05-05 00:00:00 UTC,0.31812337278471664,13374308.343460007,843861.6739960163
2023-05-06 00:00:00 UTC,0.34051365431548564,14339160.062702838,241564.39695760774
2023-05-07 00:00:00 UTC,0.25299960146042044,11233923.670676932,732891.7367628663
2023-05-08 00:00:00 UTC,0.273895554106641,12156356.504945822,581403.1684746111
2023-05-09 00:00:00 UTC,0.23794216048889302,10725917.63514594,425994.0220034112
2023-05-10 00:00:00 UTC,0.21677586631511253,9829802.924231986,340243.38138457044
2023-05-11 00:00:00 UTC,0.22127989209890364,10025458.270040616,259556.63999324242
2023-05-12 00:00:00 UTC,0.18820869461029258,8580621.069259632,247911.2414902973
2023-05-13 00:00:00 UTC,0.2193436702908027,10014478.814068459,225209.1806801161
2023-05-14 00:00:00 UTC,0.21809293047290543,10012446.328570602,128511.44407912233
2023-05-15 00:00:00 UTC,0.2346693341843311,10713765.248295812,280990.1859274274
